trial_id,page,term,value
wbmycsL,features,content,0.7335562987736901
wbmycsL,features,design_judge,0.7
wbmycsL,pricing,structure,0.7897068002154345
wbmycsL,pricing,color,0.9789043324403225
wbmycsL,pricing,content,0.7285342584562011
wbmycsL,pricing,design_judge,0.6
wbmycsL,integrations,structure,0.7956690232155246
wbmycsL,integrations,color,0.968700180497624
wbmycsL,integrations,content,0.5622119815668203
wbmycsL,integrations,design_judge,0.6499999999999999
wbmycsL,customers,structure,0.8170766344752077
wbmycsL,customers,color,0.9774942597557742
wbmycsL,customers,content,0.8431372549019607
wbmycsL,customers,design_judge,0.8250000000000001
wbmycsL,about,structure,0.807714646195957
wbmycsL,about,color,0.984704360756537
wbmycsL,about,content,0.503015681544029
wbmycsL,about,design_judge,0.6
wbmycsL,contact,structure,0.8246744529837213
wbmycsL,contact,color,0.9857945105829864
wbmycsL,contact,content,0.8574739281575897
wbmycsL,contact,design_judge,0.7
